"GCO_COMID";"GCO_DATVAL";"GCO_DESCR";"GCO_PROID";"GCO_CODCAT";"GCO_AUSLID";"GCO_PMPID";"GCO_CAP";"GCO_TRIBID";"GCO_ISTAT";"GCO_TERID";"GCO_DATFINE";"GCO_FLCAPO";"GCO_COMONID";"GCO_FONTE";"GCO_DATINS";"GCO_UTEINS";"GCO_DATAGG";"GCO_UTEAGG";"GCO_NAZIONE";"GCO_ANACOM"
22122;01/01/1950;"MONTAGNE";"TN";"F396";0;;"38070";22205;22122;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22123;01/01/1950;"MORI";"TN";"F728";0;;"38065";22161;22123;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22124;01/01/1950;"NAGO TORBOLE";"TN";"F835";0;;"38069";22161;22124;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22125;01/01/1950;"NANNO";"TN";"F837";0;;"38010";22205;22125;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22126;01/01/1950;"NAVE S.ROCCO";"TN";"F853";0;;"38010";22205;22126;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22127;01/01/1950;"NOGAREDO";"TN";"F920";0;;"38060";22161;22127;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22128;01/01/1950;"NOMI";"TN";"F929";0;;"38060";22161;22128;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22129;01/01/1950;"NOVALEDO";"TN";"F947";0;;"38050";22205;22129;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22130;01/01/1950;"OSPEDALETTO";"TN";"G168";0;;"38050";22205;22130;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22131;01/01/1950;"OSSANA";"TN";"G173";0;;"38026";22205;22131;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22132;01/01/1950;"PADERGNONE";"TN";"G214";0;;"38070";22205;22132;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22133;01/01/1950;"PALU' DEL FERSINA";"TN";"G296";0;;"38050";22205;22133;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22134;01/01/1950;"PANCHIA";"TN";"G305";0;;"38030";22205;22134;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22135;01/01/1950;"RONZO-CHIENIS";"TN";"L378";0;;"38060";22205;22135;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22136;01/01/1950;"PEIO";"TN";"G419";0;;"38020";22205;22136;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22137;01/01/1950;"PELLIZZANO";"TN";"G428";0;;"38020";22205;22137;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22138;01/01/1950;"PELUGO";"TN";"G429";0;;"38080";22205;22138;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22139;01/01/1950;"PERGINE VAL SUGANA";"TN";"G452";0;;"38057";22205;22139;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22140;01/01/1950;"PIEVE DI BONO";"TN";"G641";0;;"38085";22205;22140;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22141;01/01/1950;"PIEVE DI LEDRO";"TN";"G644";0;;"38060";22161;22141;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22142;01/01/1950;"PIEVE TESINO";"TN";"G656";0;;"38050";22205;22142;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22143;01/01/1950;"PINZOLO";"TN";"G681";0;;"38086";22205;22143;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22144;01/01/1950;"POMAROLO";"TN";"G808";0;;"38060";22161;22144;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22145;01/01/1950;"POZZA DI FASSA";"TN";"G950";0;;"38036";22205;22145;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22146;01/01/1950;"PRASO";"TN";"G989";0;;"38080";22205;22146;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22147;01/01/1950;"PREDAZZO";"TN";"H018";0;;"38037";22205;22147;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22148;01/01/1950;"PREORE";"TN";"H039";0;;"38070";22205;22148;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22149;01/01/1950;"PREZZO";"TN";"H057";0;;"38085";22205;22149;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22150;01/01/1950;"RABBI";"TN";"H146";0;;"38020";22205;22150;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22151;01/01/1950;"RAGOLI";"TN";"H162";0;;"38070";22205;22151;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22152;01/01/1950;"REVO'";"TN";"H254";0;;"38028";22205;22152;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22153;01/01/1950;"RIVA DEL GARDA";"TN";"H330";0;;"38066";22161;22153;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22154;01/01/1950;"ROMALLO";"TN";"H506";0;;"38020";22205;22154;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22155;01/01/1950;"ROMENO";"TN";"H517";0;;"38010";22205;22155;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22156;01/01/1950;"RONCEGNO";"TN";"H528";0;;"38050";22205;22156;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22157;01/01/1950;"RONCHI VALSUGANA";"TN";"H532";0;;"38050";22205;22157;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22158;01/01/1950;"RONCONE";"TN";"H545";0;;"38087";22205;22158;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22159;01/01/1950;"RONZONE";"TN";"H552";0;;"38010";22205;22159;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22160;01/01/1950;"ROVERE' DELLA LUNA";"TN";"H607";0;;"38030";22205;22160;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22161;01/01/1950;"ROVERETO";"TN";"H612";0;;"38068";22161;22161;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22162;01/01/1950;"RUFFRE'";"TN";"H634";0;;"38010";22205;22162;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22163;01/01/1950;"RUMO";"TN";"H639";0;;"38020";22205;22163;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22164;01/01/1950;"SAGRON MIS";"TN";"H666";0;;"38050";22205;22164;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22165;01/01/1950;"SAMONE";"TN";"H754";0;;"38050";22205;22165;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22166;01/01/1950;"S.LORENZO IN BANALE";"TN";"H966";0;;"38078";22205;22166;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22167;01/01/1950;"S.MICHELE ALL'ADIGE";"TN";"I042";0;;"38010";22205;22167;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22168;01/01/1950;"S.ORSOLA";"TN";"I354";0;;"38050";22205;22168;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22169;01/01/1950;"SANZENO";"TN";"I411";0;;"38010";22205;22169;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22170;01/01/1950;"SARNONICO";"TN";"I439";0;;"38010";22205;22170;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22171;01/01/1950;"SCURELLE";"TN";"I554";0;;"38050";22205;22171;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22172;01/01/1950;"SEGONZANO";"TN";"I576";0;;"38047";22205;22172;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22173;01/01/1950;"SFRUZ";"TN";"I714";0;;"38010";22205;22173;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22174;01/01/1950;"SIROR";"TN";"I760";0;;"38050";22205;22174;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22175;01/01/1950;"SMARANO";"TN";"I772";0;;"38010";22205;22175;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22176;01/01/1950;"SORAGA";"TN";"I839";0;;"38030";22205;22176;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22177;01/01/1950;"SOVER";"TN";"I871";0;;"38048";22205;22177;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22178;01/01/1950;"SPERA";"TN";"I889";0;;"38059";22205;22178;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22179;01/01/1950;"SPIAZZO";"TN";"I899";0;;"38088";22205;22179;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22180;01/01/1950;"SPORMAGGIORE";"TN";"I924";0;;"38010";22205;22180;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22181;01/01/1950;"SPORMINORE";"TN";"I925";0;;"38010";22205;22181;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22182;01/01/1950;"STENICO";"TN";"I949";0;;"38070";22205;22182;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22183;01/01/1950;"STORO";"TN";"I964";0;;"38089";22205;22183;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22184;01/01/1950;"STREMBO";"TN";"I975";0;;"38080";22205;22184;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22185;01/01/1950;"STRIGNO";"TN";"I979";0;;"38059";22205;22185;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22186;01/01/1950;"TAIO";"TN";"L033";0;;"38010";22205;22186;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22187;01/01/1950;"TASSULLO";"TN";"L060";0;;"38010";22205;22187;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22188;01/01/1950;"TELVE";"TN";"L089";0;;"38050";22205;22188;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22189;01/01/1950;"TELVE DI SOPRA";"TN";"L090";0;;"38050";22205;22189;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22190;01/01/1950;"TENNA";"TN";"L096";0;;"38050";22205;22190;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22191;01/01/1950;"TENNO";"TN";"L097";0;;"38060";22161;22191;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22192;01/01/1950;"TERLAGO";"TN";"L107";0;;"38070";22205;22192;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22193;01/01/1950;"TERRAGNOLO";"TN";"L121";0;;"38060";22161;22193;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22194;01/01/1950;"TERRES";"TN";"L137";0;;"38010";22205;22194;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22195;01/01/1950;"TERZOLAS";"TN";"L145";0;;"38027";22205;22195;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22196;01/01/1950;"TESERO";"TN";"L147";0;;"38038";22205;22196;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22197;01/01/1950;"TIARNO DI SOPRA";"TN";"L162";0;;"38060";22161;22197;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22198;01/01/1950;"TIARNO DI SOTTO";"TN";"L163";0;;"38060";22161;22198;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22199;01/01/1950;"TIONE DI TRENTO";"TN";"L174";0;;"38079";22205;22199;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22200;01/01/1950;"TON";"TN";"L200";0;;"38010";22205;22200;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22201;01/01/1950;"TONADICO";"TN";"L201";0;;"38054";22205;22201;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22202;01/01/1950;"TORCEGNO";"TN";"L211";0;;"38051";22205;22202;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22203;01/01/1950;"TRAMBILENO";"TN";"L322";0;;"38068";22161;22203;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22204;01/01/1950;"TRANSACQUA";"TN";"L329";0;;"38054";22205;22204;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22205;01/01/1950;"TRENTO";"TN";"L378";0;;"38100";22205;22205;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22206;01/01/1950;"TRES";"TN";"L385";0;;"38010";22205;22206;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22207;01/01/1950;"TUENNO";"TN";"L457";0;;"38019";22205;22207;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22208;01/01/1950;"VALDA";"TN";"L550";0;;"38030";22205;22208;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22209;01/01/1950;"VALFLORIANA";"TN";"L575";0;;"38040";22205;22209;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22210;01/01/1950;"VALLARSA";"TN";"L588";0;;"38060";22161;22210;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22211;01/01/1950;"VARENA";"TN";"L678";0;;"38030";22205;22211;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22212;01/01/1950;"VATTARO";"TN";"L697";0;;"38040";22205;22212;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22213;01/01/1950;"VERMIGLIO";"TN";"L769";0;;"38029";22205;22213;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22214;01/01/1950;"VERVO'";"TN";"L800";0;;"38010";22205;22214;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22215;01/01/1950;"VEZZANO";"TN";"L821";0;;"38070";22205;22215;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22216;01/01/1950;"VIGNOLA FALESINA";"TN";"L886";0;;"38050";22205;22216;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22217;01/01/1950;"VIGO DI FASSA";"TN";"L893";0;;"38039";22205;22217;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22219;01/01/1950;"VIGOLO VATTARO";"TN";"L896";0;;"38049";22205;22219;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22220;01/01/1950;"VIGO RENDENA";"TN";"L903";0;;"38080";22205;22220;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22221;01/01/1950;"VILLA AGNEDO";"TN";"L910";0;;"38050";22205;22221;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22222;01/01/1950;"VILLA LAGARINA";"TN";"L957";0;;"38060";22161;22222;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22223;01/01/1950;"VILLA RENDENA";"TN";"M006";0;;"38080";22205;22223;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22224;01/01/1950;"VOLANO";"TN";"M113";0;;"38060";22161;22224;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22225;01/01/1950;"ZAMBANA";"TN";"M142";0;;"38010";22205;22225;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22226;01/01/1950;"ZIANO DI FIEMME";"TN";"M173";0;;"38030";22205;22226;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22227;01/01/1950;"ZUCLO";"TN";"M198";0;;"38079";22205;22227;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22501;01/01/1950;"BANCO (SANZENO)";"TN";"I411";0;;"38010";22205;22169;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22502;01/01/1950;"BASELGA DI VEZZANO(VIGOLO)";"TN";"L894";0;;"38070";22205;16237;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22503;01/01/1950;"RIVA (VALLARSA)";"TN";"L588";0;;"38060";22161;22210;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22504;01/01/1950;"CASEZ (SANZENO)";"TN";"I411";0;;"38010";22205;22169;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22505;01/01/1950;"PANNONE";"TN";"L378";0;;"00000";22161;22205;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22506;01/01/1950;"PELLIZZANO (OSSANA)";"TN";"G173";0;;"38020";22205;22131;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22507;01/01/1950;"VIGOLO BASELGA";"TN";"G173";0;;"38070";22205;22131;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22508;01/01/1950;"BOZZANA (CALDES)";"TN";"B400";0;;"38020";22205;22033;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22509;01/01/1950;"COGOLO (PEIO)";"TN";"G419";0;;"38024";22205;22136;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22510;01/01/1950;"CASTELLANO (VILLA LAGARINA)";"TN";"L957";0;;"38060";22161;22222;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22511;01/01/1950;"COGNOLA (TRENTO)";"TN";"L378";0;;"38050";22205;22205;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22512;01/01/1950;"DARDINE (TAIO)";"TN";"L033";0;;"38010";22205;22186;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22513;01/01/1950;"DERCOLO (CAMPODENNO)";"TN";"B525";0;;"38010";22205;22037;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22514;01/01/1950;"DERMULO (TAIO)";"TN";"L033";0;;"38012";22205;22186;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22515;01/01/1950;"GARDOLO";"TN";"L378";0;;"38014";22205;22205;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22516;01/01/1950;"LIZZANA (ROVERETO)";"TN";"H612";0;;"38068";22161;22161;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22517;01/01/1950;"LODRONE (STORO)";"TN";"I964";0;;"38080";22205;22183;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22518;01/01/1950;"MADRUZZO (TRENTO)";"TN";"L378";0;;"38076";22205;22205;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22519;01/01/1950;"MARCO (ROVERETO)";"TN";"H612";0;;"38060";22161;22161;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22520;01/01/1950;"MEZZANO IMER";"TN";"F176";0;;"00000";22205;22115;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22521;01/01/1950;"POVO (TRENTO)";"TN";"L378";0;;"38050";22205;22205;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22522;01/01/1950;"PRIMIERO";"TN";"L378";0;;"00000";22205;22205;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22523;01/01/1950;"SEGNO (TAIO)";"TN";"L033";0;;"38010";22205;22186;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22524;01/01/1950;"SERSO (PERGINE VAL SUGANA)";"TN";"G452";0;;"38057";22205;22139;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22525;01/01/1950;"SOPRAMONTE (TRENTO)";"TN";"L378";0;;"38070";22205;22205;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22526;01/01/1950;"VILLAZZANO";"TN";"L378";0;;"38050";22205;22205;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22527;01/01/1950;"VILLA BANALE (STENICO)";"TN";"I949";0;;"38070";22205;22182;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22528;01/01/1950;"MATTARELLO (TRENTO)";"TN";"L378";0;;"38060";22205;22205;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22529;01/01/1950;"S.GIACOMO (CALDES)";"TN";"B400";0;;"38022";22205;22033;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22530;01/01/1950;"MADRANO (PERGINE VALSUGANA)";"TN";"G452";0;;"38050";22205;22139;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22531;01/01/1950;"MEANO";"TN";"L378";0;;"38040";22205;22205;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22532;01/01/1950;"SPOR";"TN";"L378";0;;"00000";22205;22205;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22533;01/01/1950;"MEZZOLAGO(MOLINA DI LEDRO)";"TN";"F286";0;;"38060";22161;22119;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22534;01/01/1950;"TERMENAGO (OSSANA)";"TN";"G173";0;;"38026";22205;22131;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22535;01/01/1950;"LASES (LONA LASES)";"TN";"E664";0;;"38040";22205;22108;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22536;01/01/1950;"MONTAGNAGA";"TN";"A694";0;;"38040";22205;22009;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22537;01/01/1950;"SERRAVALLE ALL'ADIGE (ALA)";"TN";"A116";0;;"38060";22161;22001;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
22538;21/03/1993;"GARNIGA";"TN";"D928";0;;"38060";22205;22091;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23001;01/01/1950;"AFFI";"VR";"A061";0;;"37010";23091;23001;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23002;01/01/1950;"ALBAREDO D'ADIGE";"VR";"A137";0;;"37041";23091;23002;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23003;01/01/1950;"ANGIARI";"VR";"A292";0;;"37050";23091;23003;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23004;01/01/1950;"ARCOLE";"VR";"A374";0;;"37040";23091;23004;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23005;01/01/1950;"BADIA CALAVENA";"VR";"A540";0;;"37030";23091;23005;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23006;01/01/1950;"BARDOLINO";"VR";"A650";0;;"37011";23091;23006;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23007;01/01/1950;"BELFIORE";"VR";"A737";0;;"37050";23091;23007;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23008;01/01/1950;"BEVILACQUA";"VR";"A837";0;;"37040";23091;23008;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23009;01/01/1950;"BONAVIGO";"VR";"A964";0;;"37040";23091;23009;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23010;01/01/1950;"BOSCHI S.ANNA";"VR";"B070";0;;"37040";23091;23010;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23011;01/01/1950;"BOSCO CHIESANUOVA";"VR";"B073";0;;"37021";23091;23011;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23012;01/01/1950;"BOVOLONE";"VR";"B107";0;;"37051";23091;23012;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23013;01/01/1950;"ACENTINO BELLUNO";"VR";"B152";0;;"37020";23091;23013;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23014;01/01/1950;"BRENZONE";"VR";"B154";0;;"37010";23091;23014;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23015;01/01/1950;"BUSSOLENGO";"VR";"B296";0;;"37012";23091;23015;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23016;01/01/1950;"BUTTAPIETRA";"VR";"B304";0;;"37060";23091;23016;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23017;01/01/1950;"CALDIERO";"VR";"B402";0;;"37042";23091;23017;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23018;01/01/1950;"CAPRINO VERONESE";"VR";"B709";0;;"37013";23091;23018;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23019;01/01/1950;"CASALEONE";"VR";"B886";0;;"37052";23091;23019;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23020;01/01/1950;"CASTAGNARO";"VR";"C041";0;;"37043";23091;23020;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23021;01/01/1950;"CASTEL D'AZZANO";"VR";"C078";0;;"37060";23091;23021;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23022;01/01/1950;"CASTELNUOVO DEL GARDA";"VR";"C225";0;;"37014";23091;23022;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23023;01/01/1950;"CAVAION VERONESE";"VR";"C370";0;;"37010";23091;23023;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23024;01/01/1950;"CAZZANO DI TRAMIGNA";"VR";"C412";0;;"37030";23091;23024;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23025;01/01/1950;"CEREA";"VR";"C498";0;;"37053";23091;23025;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23026;01/01/1950;"CERRO VERONESE";"VR";"C538";0;;"37020";23091;23026;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23027;01/01/1950;"COLOGNA VENETA";"VR";"C890";0;;"37044";23091;23027;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23028;01/01/1950;"COLOGNOLA AI COLLI";"VR";"C897";0;;"37030";23091;23028;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23029;01/01/1950;"CONCAMARISE";"VR";"C943";0;;"37050";23091;23029;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23030;01/01/1950;"COSTERMANO";"VR";"D118";0;;"37010";23091;23030;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23031;01/01/1950;"DOLCE'";"VR";"D317";0;;"37020";23091;23031;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
23032;01/01/1950;"ERBE'";"VR";"D419";0;;"37060";23091;23032;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
